site,date,year,death,yll,pop,tm,rh,tmax,tmin,PM10,dow,t
LocationA,2006-9-10,2006,1,11.71357,42372.4,12.22334,61.96174,14.0124,2.621645,108.0464,1,253
LocationA,2006-9-11,2006,0,0,42372.4,10.0561,74.04776,10.91329,2.289616,106.5074,2,254
LocationA,2006-9-12,2006,1,63.43331,42372.4,9.401337,80.44096,10.62105,1.160898,105.777,3,255
LocationA,2006-9-13,2006,1,11.71357,42372.4,10.62496,73.89058,11.96105,2.609096,111.3256,4,256
LocationA,2006-9-14,2006,0,0,42372.4,10.1647,76.27147,10.56139,1.921142,108.8633,5,257
LocationA,2006-9-15,2006,1,17.1511,42372.4,9.702012,74.18363,11.35073,1.747659,111.2532,6,258
LocationA,2006-9-16,2006,0,0,42372.4,10.21585,75.33076,12.1441,1.968213,102.0223,7,259
LocationA,2006-9-17,2006,1,21.22672,42372.4,9.770565,69.21141,11.6398,1.086956,110.0541,1,260
LocationA,2006-9-18,2006,0,0,42372.4,10.16384,54.53848,13.19428,-1.143337,106.7808,2,261
LocationA,2006-9-19,2006,2,100.214,42372.4,8.952962,47.38287,13.68067,-3.19254,107.9847,3,262
LocationA,2006-9-20,2006,2,48.19956,42372.4,9.935303,55.22118,15.12096,-2.207519,105.7383,4,263
LocationA,2006-9-21,2006,1,17.1511,42372.4,11.49288,60.2266,14.73977,0.7655592,112.4157,5,264
LocationA,2006-9-22,2006,0,0,42372.4,12.44529,61.6821,13.33829,3.121302,123.3281,6,265
LocationA,2006-9-23,2006,0,0,42372.4,12.31159,64.16081,14.34271,2.421753,122.964,7,266
LocationA,2006-9-24,2006,0,0,42372.4,11.56743,65.27989,13.44566,3.438732,116.562,1,267
LocationA,2006-9-25,2006,0,0,42372.4,10.87856,70.02075,11.1491,3.713877,114.7544,2,268
LocationA,2006-9-26,2006,0,0,42372.4,12.02402,63.34373,14.44299,2.77889,113.5814,3,269
LocationA,2006-9-27,2006,0,0,42372.4,11.91587,61.17071,14.54116,2.163774,105.4165,4,270
LocationA,2006-9-28,2006,1,77.17059,42372.4,12.27974,51.48458,14.42889,1.851161,107.2499,5,271
LocationA,2006-9-29,2006,1,0,42372.4,10.90577,55.46224,13.34063,-0.003041115,111.0088,6,272
LocationA,2006-9-30,2006,0,0,42372.4,11.51358,58.00411,13.66043,0.7464099,109.8247,7,273
LocationA,2006-10-1,2006,1,7.67652,42372.4,11.65549,56.90237,15.00557,1.64011,107.7007,1,274
LocationA,2006-10-2,2006,1,15.02591,42372.4,12.026,52.45855,16.28413,0.9494102,105.245,2,275
LocationA,2006-10-3,2006,1,74.05119,42372.4,11.40638,55.63691,15.36128,0.6221108,107.5196,3,276
LocationA,2006-10-4,2006,0,0,42372.4,11.25505,56.17325,14.10984,0.9126992,117.1611,4,277
LocationA,2006-10-5,2006,0,0,42372.4,8.370175,72.0445,10.08215,0.3474697,126.161,5,278
LocationA,2006-10-6,2006,2,34.70382,42372.4,7.133007,61.49362,8.377736,-1.638289,121.7307,6,279
LocationA,2006-10-7,2006,1,9.00164,42372.4,5.880071,62.67136,8.854058,-3.379445,132.3319,7,280
LocationA,2006-10-8,2006,1,30.0593,42372.4,6.458534,44.10247,7.649042,-3.449865,144.4175,1,281
LocationA,2006-10-9,2006,1,0,42372.4,5.94104,42.36487,11.09451,-5.463338,153.7934,2,282
LocationA,2006-10-10,2006,0,0,42372.4,5.832239,52.51434,9.734062,-4.052136,138.9792,3,283
LocationA,2006-10-11,2006,2,22.09955,42372.4,5.442511,72.98182,7.82172,-3.805576,130.8027,4,284
LocationA,2006-10-12,2006,0,0,42372.4,5.685936,71.76706,8.727877,-3.15047,122.9884,5,285
LocationA,2006-10-13,2006,0,0,42372.4,6.93867,68.74222,10.031,-2.295633,118.8939,6,286
LocationA,2006-10-14,2006,1,0,42372.4,8.376958,55.90534,11.93178,-2.525884,135.5631,7,287
LocationA,2006-10-15,2006,0,0,42372.4,7.954087,49.31055,11.72972,-2.477925,135.3693,1,288
LocationA,2006-10-16,2006,1,6.65432,42372.4,7.431447,49.03101,10.865,-4.28636,131.3981,2,289
LocationA,2006-10-17,2006,1,0,42372.4,6.408714,56.34429,8.480852,-2.713813,130.9057,3,290
LocationA,2006-10-18,2006,0,0,42372.4,4.573933,57.5776,7.362731,-4.275221,136.0069,4,291
LocationA,2006-10-19,2006,0,0,42372.4,4.179027,64.33199,6.153561,-4.580472,125.8858,5,292
LocationA,2006-10-20,2006,0,0,42372.4,4.778659,54.91195,8.078548,-6.869418,140.5188,6,293
LocationA,2006-10-21,2006,0,0,42372.4,5.210388,57.74089,7.80942,-4.505373,137.1942,7,294
LocationA,2006-10-22,2006,1,23.04341,42372.4,4.904192,63.80838,5.186774,-3.495126,129.8084,1,295
LocationA,2006-10-23,2006,0,0,42372.4,3.645122,57.36088,5.656991,-5.908546,122.6183,2,296
LocationA,2006-10-24,2006,2,17.1511,42372.4,1.138811,64.54939,3.027272,-7.052196,133.9249,3,297
LocationA,2006-10-25,2006,0,0,42372.4,-2.414469,65.12804,2.75743,-13.14961,128.1922,4,298
LocationA,2006-10-26,2006,1,77.17059,42372.4,0.2475336,59.07653,5.554028,-10.73492,132.7155,5,299
LocationA,2006-10-27,2006,1,1.66891,42372.4,3.047516,53.8234,5.766132,-7.361571,141.1578,6,300
LocationA,2006-10-28,2006,0,0,42372.4,3.053115,50.94038,4.727946,-6.997498,138.5465,7,301
LocationA,2006-10-29,2006,1,25.56679,42372.4,1.599502,52.96644,4.411252,-7.651384,134.9447,1,302
LocationA,2006-10-30,2006,0,0,42372.4,2.357695,52.39848,4.432668,-7.231079,137.5868,2,303
LocationA,2006-10-31,2006,0,0,42372.4,0.2975479,55.949,3.6831,-11.00552,132.928,3,304
LocationA,2006-11-1,2006,0,0,42372.4,2.044055,44.22106,5.958508,-9.493944,144.8367,4,305
LocationA,2006-11-2,2006,0,0,42372.4,3.152288,48.73496,5.789106,-8.265886,143.0787,5,306
LocationA,2006-11-3,2006,0,0,42372.4,4.451314,52.38951,7.927337,-7.251245,153.4447,6,307
LocationA,2006-11-4,2006,0,0,42372.4,3.089148,75.84474,4.007251,-4.438218,151.5525,7,308
LocationA,2006-11-5,2006,2,11.71357,42372.4,1.709585,68.54141,3.012896,-7.482124,133.9425,1,309
LocationA,2006-11-6,2006,1,15.02591,42372.4,-1.203749,57.31941,2.863291,-12.40419,126.5697,2,310
LocationA,2006-11-7,2006,0,0,42372.4,0.382391,49.96095,3.844139,-9.704325,136.999,3,311
LocationA,2006-11-8,2006,1,30.0593,42372.4,1.640417,55.41816,4.853436,-7.822171,138.834,4,312
LocationA,2006-11-9,2006,0,0,42372.4,1.312384,54.29951,4.376856,-9.332659,143.8924,5,313
LocationA,2006-11-10,2006,1,9.00164,42372.4,2.548116,53.0492,3.124456,-6.822513,172.5389,6,314
LocationA,2006-11-11,2006,0,0,42372.4,2.507941,67.92148,3.532217,-4.767558,139.501,7,315
LocationA,2006-11-12,2006,0,0,42372.4,2.123159,65.11034,4.76988,-6.319601,133.4392,1,316
LocationA,2006-11-13,2006,1,31.9564,42372.4,1.056555,57.47928,5.63943,-10.12756,138.0504,2,317
LocationA,2006-11-14,2006,0,0,42372.4,2.316612,56.34633,4.720096,-8.231142,129.1812,3,318
LocationA,2006-11-15,2006,1,21.22672,42372.4,1.346087,45.04515,6.525571,-8.419555,149.1749,4,319
LocationA,2006-11-16,2006,0,0,42372.4,0.5544407,45.93373,5.36851,-9.650201,144.4792,5,320
LocationA,2006-11-17,2006,1,21.22672,42372.4,0.8082358,47.07253,3.901431,-8.654773,134.3029,6,321
LocationA,2006-11-18,2006,0,0,42372.4,-0.5070732,41.40772,4.937264,-11.51372,139.7661,7,322
LocationA,2006-11-19,2006,0,0,42372.4,0.4109327,51.04838,3.571264,-8.587964,142.8178,1,323
LocationA,2006-11-20,2006,2,11.71357,42372.4,-1.037331,63.04211,1.825735,-8.612214,135.994,2,324
LocationA,2006-11-21,2006,2,15.02591,42372.4,-2.042436,49.1339,3.815743,-12.78948,134.6641,3,325
LocationA,2006-11-22,2006,2,65.87445,42372.4,0.3035913,48.85335,7.119288,-11.43647,136.3953,4,326
LocationA,2006-11-23,2006,0,0,42372.4,1.178729,43.63827,4.979765,-8.809457,144.6305,5,327
LocationA,2006-11-24,2006,0,0,42372.4,0.2521441,39.06238,2.525791,-9.554067,163.5853,6,328
LocationA,2006-11-25,2006,0,0,42372.4,-0.2185724,37.14982,0.8567675,-8.955204,162.2731,7,329
LocationA,2006-11-26,2006,0,0,42372.4,-3.81233,48.12737,-0.8860437,-12.95277,129.6939,1,330
LocationA,2006-11-27,2006,1,11.71357,42372.4,-1.575651,41.96923,4.175856,-14.40446,149.1337,2,331
LocationA,2006-11-28,2006,1,13.49574,42372.4,1.495931,29.21098,4.522743,-8.854178,164.9098,3,332
LocationA,2006-11-29,2006,0,0,42372.4,0.4419014,38.05824,8.337975,-13.44053,141.7895,4,333
LocationA,2006-11-30,2006,1,21.22672,42372.4,1.709825,26.5477,7.160381,-10.45432,150.9318,5,334
LocationA,2006-12-1,2006,2,13.25957,42372.4,-0.2908459,33.29707,5.638334,-11.87304,151.0191,6,335
LocationA,2006-12-2,2006,1,34.70382,42372.4,-0.9643054,36.48373,4.83969,-14.11201,137.2961,7,336
LocationA,2006-12-3,2006,1,17.1511,42372.4,-1.449809,37.96776,7.323003,-14.30057,151.0761,1,337
LocationA,2006-12-4,2006,0,0,42372.4,-0.4211193,37.08532,10.80629,-12.96747,145.0156,2,338
LocationA,2006-12-5,2006,0,0,42372.4,1.355751,37.4951,11.65138,-10.70273,151.7636,3,339
LocationA,2006-12-6,2006,0,0,42372.4,0.9959727,37.31707,9.53322,-10.26358,146.6638,4,340
LocationA,2006-12-7,2006,2,88.88416,42372.4,0.2754337,38.32458,6.596609,-12.05064,159.8018,5,341
LocationA,2006-12-8,2006,0,0,42372.4,0.9788119,32.53027,3.648215,-11.08648,187.4557,6,342
LocationA,2006-12-9,2006,0,0,42372.4,1.996945,24.77696,3.001811,-7.53096,229.5079,7,343
LocationA,2006-12-10,2006,0,0,42372.4,0.8864157,28.09423,3.877761,-10.14824,191.6373,1,344
LocationA,2006-12-11,2006,1,10.39095,42372.4,0.3836333,33.38252,3.595381,-8.78156,243.6495,2,345
LocationA,2006-12-12,2006,0,0,42372.4,-1.235841,42.16099,1.516255,-7.85291,264.6656,3,346
LocationA,2006-12-13,2006,0,0,42372.4,-6.799231,50.78933,-1.486517,-16.43862,129.8652,4,347
LocationA,2006-12-14,2006,0,0,42372.4,-4.639677,43.0789,4.046563,-15.99282,135.5997,5,348
LocationA,2006-12-15,2006,0,0,42372.4,-1.888966,34.58815,3.559259,-14.69249,150.4966,6,349
LocationA,2006-12-16,2006,0,0,42372.4,-3.472534,39.19255,5.097683,-16.55095,145.7765,7,350
LocationA,2006-12-17,2006,2,95.27791,42372.4,-2.927274,40.99696,6.528884,-14.63186,144.5285,1,351
LocationA,2006-12-18,2006,2,39.12562,42372.4,-2.865646,43.25949,1.859934,-14.72824,155.6621,2,352
LocationA,2006-12-19,2006,1,18.87965,42372.4,-3.884616,35.40697,1.284109,-15.63792,161.6841,3,353
LocationA,2006-12-20,2006,2,19.39009,42372.4,-6.014858,30.97745,3.07309,-17.46088,155.2793,4,354
LocationA,2006-12-21,2006,0,0,42372.4,-3.218675,32.89258,6.132294,-12.68427,153.4534,5,355
LocationA,2006-12-22,2006,0,0,42372.4,-1.50465,35.00725,5.306526,-12.12081,153.9505,6,356
LocationA,2006-12-23,2006,0,0,42372.4,-4.301914,32.81563,2.620738,-15.15517,154.17,7,357
LocationA,2006-12-24,2006,0,0,42372.4,-5.9156,30.1683,4.679832,-17.47349,156.4682,1,358
LocationA,2006-12-25,2006,2,44.20913,42372.4,-4.754827,29.58685,8.037659,-16.03404,153.946,2,359
LocationA,2006-12-26,2006,0,0,42372.4,-3.919997,27.58942,7.157769,-15.6028,162.2662,3,360
LocationA,2006-12-27,2006,0,0,42372.4,-2.931318,32.43243,2.634239,-13.91598,166.5213,4,361
LocationA,2006-12-28,2006,0,0,42372.4,-2.580787,35.30151,1.089776,-12.23202,175.0714,5,362
LocationA,2006-12-29,2006,1,21.22672,42372.4,-4.948073,31.11259,3.668639,-15.33634,169.859,6,363
LocationA,2006-12-30,2006,0,0,42372.4,-2.376495,29.67873,6.649674,-14.62187,157.1201,7,364
LocationA,2006-12-31,2006,0,0,42372.4,0.4760913,22.93384,8.638365,-12.15832,169.3971,1,365
LocationA,2007-1-1,2007,1,31.9564,42947.8,0.7521794,22.11992,8.396509,-12.10567,179.0751,2,366
LocationA,2007-1-2,2007,2,90.63503,42947.8,2.681713,19.4642,10.09396,-9.058481,183.9707,3,367
LocationA,2007-1-3,2007,1,13.49574,42947.8,4.426524,18.78241,12.74107,-8.203583,173.1144,4,368
LocationA,2007-1-4,2007,1,77.17059,42947.8,1.498541,26.22731,12.11529,-11.25846,151.9786,5,369
LocationA,2007-1-5,2007,1,5.58305,42947.8,-0.9765279,31.95951,11.15974,-13.76976,134.976,6,370
LocationA,2007-1-6,2007,0,0,42947.8,1.238979,33.43664,9.944997,-13.91665,154.8866,7,371
LocationA,2007-1-7,2007,1,31.9564,42947.8,2.519436,17.99376,5.465255,-9.370725,174.4445,1,372
LocationA,2007-1-8,2007,1,74.05119,42947.8,-1.768742,24.28891,1.212837,-12.35452,138.9961,2,373
LocationA,2007-1-9,2007,0,0,42947.8,-4.232107,29.66139,4.966593,-16.56509,180.0836,3,374
LocationA,2007-1-10,2007,1,34.70382,42947.8,0.4482297,21.34375,8.190491,-11.56784,204.8443,4,375
LocationA,2007-1-11,2007,0,0,42947.8,0.9313096,15.44231,3.897713,-8.742029,159.2576,5,376
LocationA,2007-1-12,2007,0,0,42947.8,-1.711807,26.77259,3.059755,-11.90305,202.8071,6,377
LocationA,2007-1-13,2007,0,0,42947.8,-2.354585,24.62088,1.166197,-13.00494,196.8498,7,378
LocationA,2007-1-14,2007,1,36.5746,42947.8,-4.108901,27.46891,-1.037452,-15.17591,195.4102,1,379
LocationA,2007-1-15,2007,0,0,42947.8,-3.793937,27.415,-1.234808,-14.20942,184.4794,2,380
LocationA,2007-1-16,2007,0,0,42947.8,-4.374876,32.57465,-1.795379,-12.69892,181.4238,3,381
LocationA,2007-1-17,2007,1,74.05119,42947.8,-6.311843,33.43195,-2.175545,-17.00293,168.7111,4,382
LocationA,2007-1-18,2007,0,0,42947.8,-5.766937,27.98122,1.748127,-18.52397,136.7867,5,383
LocationA,2007-1-19,2007,1,30.0593,42947.8,-4.219463,29.08885,4.066925,-17.41795,140.9248,6,384
LocationA,2007-1-20,2007,2,148.1024,42947.8,-3.194428,21.98219,4.365281,-14.9538,152.5365,7,385
LocationA,2007-1-21,2007,2,13.49574,42947.8,-2.529475,29.57402,1.801502,-15.14943,188.5199,1,386
LocationA,2007-1-22,2007,0,0,42947.8,-3.466755,26.87407,0.5149378,-13.41401,146.906,2,387
LocationA,2007-1-23,2007,0,0,42947.8,-6.931206,23.8994,1.227693,-19.68008,144.3028,3,388
LocationA,2007-1-24,2007,1,27.41205,42947.8,-6.164057,22.51133,5.370395,-18.73602,157.9917,4,389
LocationA,2007-1-25,2007,0,0,42947.8,-3.711371,26.7824,5.135765,-17.19419,168.2222,5,390
LocationA,2007-1-26,2007,0,0,42947.8,-2.312174,33.35252,1.418551,-15.45032,136.0396,6,391
LocationA,2007-1-27,2007,0,0,42947.8,-3.211645,32.94761,2.436277,-16.93863,141.2232,7,392
LocationA,2007-1-28,2007,1,6.65432,42947.8,-3.039572,28.17899,5.115442,-16.03028,141.2759,1,393
LocationA,2007-1-29,2007,0,0,42947.8,-1.341747,22.60971,4.392039,-13.26755,133.4787,2,394
LocationA,2007-1-30,2007,1,15.02591,42947.8,-3.381264,26.31257,4.970343,-16.14195,124.4084,3,395
LocationA,2007-1-31,2007,0,0,42947.8,-0.8639282,36.56303,1.642595,-10.06345,164.5214,4,396
LocationA,2007-2-1,2007,5,195.2849,42947.8,-2.774518,35.44051,1.526627,-14.79724,126.9364,5,397
LocationA,2007-2-2,2007,1,31.9564,42947.8,-4.197795,22.61924,3.356396,-17.38854,130.2439,6,398
LocationA,2007-2-3,2007,0,0,42947.8,-3.708871,25.71604,4.586678,-17.08921,142.0747,7,399
LocationA,2007-2-4,2007,4,97.61286,42947.8,-0.6025411,29.4016,4.553818,-11.7851,167.2181,1,400
LocationA,2007-2-5,2007,1,17.1511,42947.8,-2.102255,47.26419,1.753945,-10.86112,147.5594,2,401
LocationA,2007-2-6,2007,0,0,42947.8,-2.849777,48.02565,2.009529,-15.00718,125.5205,3,402
LocationA,2007-2-7,2007,0,0,42947.8,-2.207637,54.06519,1.102294,-10.12113,142.4205,4,403
LocationA,2007-2-8,2007,2,31.61767,42947.8,-3.052789,62.24837,-1.30055,-12.45221,144.806,5,404
LocationA,2007-2-9,2007,1,36.5746,42947.8,-3.320774,46.97313,-0.4265101,-12.55412,109.696,6,405
LocationA,2007-2-10,2007,5,53.96822,42947.8,-3.401812,33.18862,3.055274,-16.98044,136.4559,7,406
LocationA,2007-2-11,2007,0,0,42947.8,-0.8269577,36.8462,6.274254,-13.00636,104.4832,1,407
LocationA,2007-2-12,2007,0,0,42947.8,1.045937,37.15567,1.891655,-6.31241,178.0756,2,408
LocationA,2007-2-13,2007,1,15.02591,42947.8,-1.594712,46.8446,0.01781476,-12.81935,103.65,3,409
LocationA,2007-2-14,2007,1,30.0593,42947.8,-1.550094,45.65072,0.4452676,-11.54752,145.9903,4,410
LocationA,2007-2-15,2007,7,210.6533,42947.8,-4.101153,50.3347,-3.210323,-10.76095,144.1774,5,411
LocationA,2007-2-16,2007,3,45.54079,42947.8,-6.559102,47.64301,-3.498192,-16.76492,124.6014,6,412
LocationA,2007-2-17,2007,2,43.66997,42947.8,-5.66833,55.71488,-4.230468,-14.90531,120.1584,7,413
LocationA,2007-2-18,2007,0,0,42947.8,-4.860784,44.70151,-2.841185,-12.96607,139.7119,1,414
LocationA,2007-2-19,2007,1,74.05119,42947.8,-4.98289,32.30502,-1.282292,-16.37828,112.3767,2,415
LocationA,2007-2-20,2007,3,141.656,42947.8,-3.263031,29.07482,-0.6989309,-14.5776,165.2528,3,416
LocationA,2007-2-21,2007,0,0,42947.8,-2.855895,30.06768,1.243322,-16.14681,112.7136,4,417
LocationA,2007-2-22,2007,1,13.49574,42947.8,-1.866225,26.70473,5.07746,-17.53126,112.887,5,418
LocationA,2007-2-23,2007,1,0,42947.8,-0.1172218,26.55929,6.308382,-14.68109,110.135,6,419
LocationA,2007-2-24,2007,0,0,42947.8,0.4861247,32.8247,3.524227,-11.63686,111.185,7,420
LocationA,2007-2-25,2007,2,90.66633,42947.8,1.211231,36.76497,3.299544,-9.528572,154.9262,1,421
LocationA,2007-2-26,2007,1,0,42947.8,-0.3462251,55.82248,0.0801378,-6.606233,128.1639,2,422
LocationA,2007-2-27,2007,1,27.41205,42947.8,-1.736918,60.67351,1.08352,-12.60795,103.4015,3,423
LocationA,2007-2-28,2007,1,74.05119,42947.8,-1.466835,41.33923,5.181503,-14.55881,111.8123,4,424
LocationA,2007-3-1,2007,7,158.6876,42947.8,0.7228188,35.64176,5.627161,-10.63706,157.4884,5,425
LocationA,2007-3-2,2007,3,109.2156,42947.8,0.6453991,50.09049,2.054426,-6.859927,144.9857,6,426
LocationA,2007-3-3,2007,0,0,42947.8,-0.825064,38.56247,3.047028,-11.29795,121.3671,7,427
LocationA,2007-3-4,2007,0,0,42947.8,0.9634241,37.81493,6.997366,-13.2021,123.842,1,428
LocationA,2007-3-5,2007,3,101.4632,42947.8,2.515761,37.91487,8.725423,-12.76272,108.1237,2,429
LocationA,2007-3-6,2007,1,74.05119,42947.8,3.014127,27.55809,6.349568,-8.411709,135.3892,3,430
LocationA,2007-3-7,2007,0,0,42947.8,1.240397,31.98449,3.543344,-11.24865,138.6095,4,431
LocationA,2007-3-8,2007,1,15.02591,42947.8,0.637528,28.68443,4.55958,-13.84535,132.041,5,432
LocationA,2007-3-9,2007,1,63.43331,42947.8,1.166863,30.20204,5.851673,-13.20525,123.3187,6,433
LocationA,2007-3-10,2007,1,9.00164,42947.8,3.229604,32.29446,4.21263,-8.143091,177.1608,7,434
LocationA,2007-3-11,2007,0,0,42947.8,2.844533,34.9399,4.505966,-7.990602,174.4994,1,435
LocationA,2007-3-12,2007,0,0,42947.8,2.788341,31.68503,7.003322,-10.43105,130.9248,2,436
LocationA,2007-3-13,2007,0,0,42947.8,3.989124,28.94447,8.055963,-7.234776,196.775,3,437
LocationA,2007-3-14,2007,0,0,42947.8,4.330049,43.16874,6.272373,-6.21918,171.3242,4,438
LocationA,2007-3-15,2007,0,0,42947.8,1.141648,35.25604,1.529553,-7.56866,187.5943,5,439
LocationA,2007-3-16,2007,2,87.54693,42947.8,-2.784548,53.96306,-3.338539,-10.22347,135.4826,6,440
LocationA,2007-3-17,2007,1,11.71357,42947.8,-3.506519,44.51454,-2.018073,-15.28477,115.4395,7,441
LocationA,2007-3-18,2007,0,0,42947.8,0.2639607,37.25282,6.508827,-13.7303,142.9695,1,442
LocationA,2007-3-19,2007,0,0,42947.8,4.767528,38.00394,9.823941,-9.900039,117.4586,2,443
LocationA,2007-3-20,2007,2,23.04341,42947.8,4.993761,35.73588,11.29908,-9.351294,131.9925,3,444
LocationA,2007-3-21,2007,1,15.02591,42947.8,6.472626,39.25639,6.478857,-3.035904,130.1387,4,445
LocationA,2007-3-22,2007,1,74.00683,42947.8,4.229119,41.91427,6.563348,-6.511261,120.2457,5,446
LocationA,2007-3-23,2007,0,0,42947.8,4.811126,34.7046,7.565534,-7.534362,132.7578,6,447
LocationA,2007-3-24,2007,2,21.22672,42947.8,4.963696,31.04378,9.20368,-9.175279,133.5705,7,448
LocationA,2007-3-25,2007,1,0,42947.8,6.786138,34.08642,11.45703,-7.327742,136.5774,1,449
LocationA,2007-3-26,2007,0,0,42947.8,6.377826,33.49101,7.838688,-4.237658,135.8872,2,450
LocationA,2007-3-27,2007,0,0,42947.8,2.998684,45.68386,6.140597,-7.821422,115.3105,3,451
LocationA,2007-3-28,2007,1,41.28757,42947.8,3.453771,30.86985,9.741639,-11.59977,119.9738,4,452
LocationA,2007-3-29,2007,0,0,42947.8,5.142153,29.62801,13.03936,-9.823465,137.0359,5,453
LocationA,2007-3-30,2007,0,0,42947.8,7.688527,27.99149,13.90439,-5.74177,140.6872,6,454
LocationA,2007-3-31,2007,0,0,42947.8,7.624539,32.57313,14.19905,-6.923401,150.0352,7,455
LocationA,2007-4-1,2007,2,39.06253,42947.8,9.286281,33.52637,13.89465,-6.985578,177.6943,1,456
LocationA,2007-4-2,2007,4,65.42032,42947.8,8.586351,41.96846,10.87785,-5.137324,152.8182,2,457
LocationA,2007-4-3,2007,0,0,42947.8,7.098657,42.1418,10.83304,-6.721584,138.5413,3,458
LocationA,2007-4-4,2007,0,0,42947.8,7.927085,31.01932,10.29293,-6.019739,208.9013,4,459
LocationA,2007-4-5,2007,0,0,42947.8,8.091807,32.467,9.78856,-4.036533,184.8633,5,460
LocationA,2007-4-6,2007,0,0,42947.8,5.780689,51.67512,6.353402,-3.449636,138.7028,6,461
LocationA,2007-4-7,2007,0,0,42947.8,5.524034,45.44047,8.639893,-7.365252,141.7388,7,462
LocationA,2007-4-8,2007,1,25.56679,42947.8,7.340096,42.63838,7.788209,-2.635242,177.5287,1,463
LocationA,2007-4-9,2007,1,31.9564,42947.8,4.464978,44.79212,6.774744,-7.037971,134.3933,2,464
LocationA,2007-4-10,2007,1,74.00683,42947.8,3.209364,71.3108,2.394673,-4.905466,119.0212,3,465
LocationA,2007-4-11,2007,0,0,42947.8,2.711002,63.61526,3.029435,-5.87077,113.5219,4,466
LocationA,2007-4-12,2007,0,0,42947.8,2.979939,49.5903,6.105648,-9.908352,120.7344,5,467
LocationA,2007-4-13,2007,0,0,42947.8,3.793428,43.44742,6.83074,-9.60949,128.8154,6,468
LocationA,2007-4-14,2007,2,38.37782,42947.8,4.236212,36.43725,8.924767,-10.32948,125.0102,7,469
LocationA,2007-4-15,2007,1,31.9564,42947.8,6.722508,34.78957,12.39201,-9.139656,128.9295,1,470
LocationA,2007-4-16,2007,1,11.71357,42947.8,6.866859,38.47523,11.47855,-7.666655,151.8527,2,471
LocationA,2007-4-17,2007,1,13.49574,42947.8,7.686378,34.12741,9.565786,-7.087984,154.845,3,472
LocationA,2007-4-18,2007,0,0,42947.8,6.76557,21.06624,11.52935,-7.989317,154.4451,4,473
LocationA,2007-4-19,2007,1,23.04341,42947.8,7.617121,32.60659,14.45651,-7.719037,141.5788,5,474
LocationA,2007-4-20,2007,2,36.53915,42947.8,8.358802,52.93368,10.31025,-2.937715,151.6871,6,475
LocationA,2007-4-21,2007,1,9.00164,42947.8,7.212343,66.31117,9.707477,-3.838379,123.2054,7,476
LocationA,2007-4-22,2007,0,0,42947.8,6.303039,72.36358,7.893167,-2.478115,119.4733,1,477
LocationA,2007-4-23,2007,1,0,42947.8,5.061269,71.76903,7.597939,-5.234223,112.5647,2,478
LocationA,2007-4-24,2007,1,0,42947.8,5.511602,75.09633,6.910337,-3.87693,116.8166,3,479
LocationA,2007-4-25,2007,0,0,42947.8,5.968295,73.00795,6.005066,-2.124805,113.5774,4,480
LocationA,2007-4-26,2007,0,0,42947.8,4.964933,74.16668,4.925195,-3.592524,113.8939,5,481
LocationA,2007-4-27,2007,0,0,42947.8,5.135279,49.51177,5.312972,-4.650182,125.4269,6,482
LocationA,2007-4-28,2007,1,0,42947.8,5.446953,33.3153,7.885011,-7.876638,148.1251,7,483
LocationA,2007-4-29,2007,0,0,42947.8,6.786253,34.74534,10.76084,-7.985523,125.4328,1,484
LocationA,2007-4-30,2007,0,0,42947.8,7.960186,34.81974,11.45936,-6.471872,148.4756,2,485
LocationA,2007-5-1,2007,0,0,42947.8,8.05801,38.40182,11.49406,-5.627405,188.6688,3,486
